Subject, ITD, FMleft, FMright, 500Hzleft, 500Hzright, 4000Hzleft, 4000Hzright, block, prctMstkITD, prctMstkFMleft, prctMstkFMright, mag20us, mag60us, mag180us, mag540us, magAvg, magAvgExcld20us, n1lat20us, n1lat60us, n1lat180us, n1lat540us, n1latAvg, n1latAvgExcld20, p2lat20us, p2lat60us, p2lat180us, p2lat540us, p2latAvg, p2latAvgExcld20, itc20, itc60, itc180, itc540, itcAvg, itcAvgExd20, itclat20, itclat60, itclat180, itclat540, itclatAvg, itclatAvgExd20, itc20left, itc60left, itc180left, itc540left, itcAvgleft, itcAvgExd20left, itclat20left, itclat60left, itclat180left, itclat540left, itclatAvgleft, itclatAvgExd20left, itc20right, itc60right, itc180right, itc540right, itcAvgright, itcAvgExd20right, itclat20right, itclat60right, itclat180right, itclat540right, itclatAvgright, itclatAvgExd20right
S196, 19.180828, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 1.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 19.180828, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 2.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 21.868434, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 3.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 24.506186, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 4.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 15.117497, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 5.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 20.172003, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 6.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 21.138097, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 7.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 
S196, 23.806634, 10.934825, 10.247796, 7.150000, 8.650000, 7.525000, -5.100000, 8.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 1.070000, 1.371000, 0.645000, 0.916000, NaN, NaN, 0.126700, 0.121600, 0.127400, 0.127400, NaN, NaN, 0.191900, 0.187700, 0.190200, 0.189500, NaN, NaN, 0.772900, 1.356600, 0.458300, 0.710800, NaN, NaN, 0.183100, 0.151400, 0.178500, 0.178500, 0.134200, -0.010500, 0.561000, 1.685400, 0.381300, 0.708500, 0.231200, 0.339400, 0.131300, 0.145500, 0.178000, 0.183800, NaN, NaN, 0.943100, 1.174500, 0.455200, 0.686600, NaN, NaN, 0.118900, 1.367000e-01, 0.185300, 0.178700, 

S043, 30.317477, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 1.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 31.526827, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 2.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 29.855208, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 3.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 29.127321, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 4.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 34.932684, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 5.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 33.962011, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 6.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 29.600139, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 7.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 
S043, 32.986697, 14.988637, 14.097583, 3.525000, 5.775000, 13.650000, 22.275000, 8.000000, 0.005000, 0.000000, 0.000000, NaN, NaN, 1.046000, 1.062000, 0.609000, 0.764000, NaN, NaN, 0.129200, 0.129900, 0.129200, 0.128700, NaN, NaN, 0.217800, 0.213900, 0.215600, 0.215300, 0.026300, 0.147700, 0.917500, 0.839300, 0.401700, 0.522300, 0.339800, 0.370600, 0.207300, 0.128400, 0.124000, 0.124500, 0.130600, NaN, 0.998000, 0.895400, 0.361800, 0.496700, 0.362500, NaN, 0.211400, 0.121600, 0.124000, 0.123500, 0.096600, 0.477300, 0.861300, 0.941800, 0.394100, 0.536100, 0.078900, 0.366200, 0.144300, 1.436000e-01, 0.127000, 0.140400, 

S072, 30.578334, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 1.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 32.019458, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 2.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 30.075814, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 3.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 31.293321, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 4.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 26.444386, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 5.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 32.749795, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 6.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 33.478840, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 7.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 
S072, 29.855208, 11.089116, 12.210193, 1.650000, -2.225000, 9.900000, -5.100000, 8.000000, 0.004700, 0.000000, 0.000000, NaN, NaN, 2.180000, 1.471000, 1.153000, 1.312000, NaN, NaN, 0.153600, 0.126500, 0.152300, 0.152800, NaN, NaN, 0.215300, 0.211900, 0.213600, 0.213100, NaN, NaN, 1.473000, 0.803100, 0.498900, 0.678500, NaN, NaN, 0.152800, 0.222700, 0.153100, 0.153300, 0.109700, 0.400000, 1.195900, 0.859300, 0.471200, 0.695900, 0.258500, 0.220000, 0.221200, 0.209200, 0.147000, 0.153300, 0.268000, 0.052100, 1.605700, 0.734100, 0.532700, 0.696900, 0.295900, 0.186300, 0.215600, 2.170000e-01, 0.153100, 0.211900, 

S075, 28.130804, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 1.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 29.127321, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 2.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 25.008400, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 3.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 28.399115, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 4.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 27.676307, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 5.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 25.249022, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 6.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 26.444386, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 7.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 
S075, 24.760922, 14.549247, 14.110242, 11.275000, 3.150000, -0.725000, -3.725000, 8.000000, 0.000000, 0.000000, 0.000000, NaN, NaN, 0.533000, 0.760000, 0.390000, 0.477000, NaN, NaN, 0.130900, 0.127200, 0.129200, 0.128900, NaN, NaN, 0.192900, 0.214800, 0.238500, 0.215800, 0.035700, 0.072000, 0.362700, 0.446300, 0.136900, 0.188300, 0.205600, 0.216100, 0.166300, 0.178000, 0.146700, 0.130400, 0.425100, 0.607900, NaN, 0.409100, 0.113500, 0.117200, 0.409200, 0.255400, NaN, 0.175500, 0.142300, 0.142600, 0.052900, NaN, 0.622100, 0.663800, 0.144600, 0.237000, 0.206800, NaN, 0.166000, 2.222000e-01, 0.184100, 0.147900, 

S078, 30.578334, 21.294327, 21.382595, 7.150000, 2.275000, 10.900000, 7.650000, 1.000000, 0.002000, 0.000000, 0.009400, NaN, 0.547000, 1.301000, 1.284000, 0.742000, 0.955000, NaN, 0.153100, 0.125500, 0.124300, 0.126000, 0.126500, NaN, 0.214600, 0.189500, 0.209700, 0.212400, 0.212600, 0.271800, 0.530000, 1.113300, 1.325400, NaN, 0.855900, 0.160200, 0.246300, 0.129400, 0.147200, NaN, 0.136700, NaN, 0.329600, 1.805100, 1.322500, 0.589500, 0.943700, NaN, 0.197800, 0.211400, 0.117200, 0.141100, 0.210400, 0.143300, 0.652200, 0.979400, 1.827800, 0.514300, 0.722000, 0.138400, 0.256600, 0.094000, 1.577000e-01, 0.208700, 0.204300, 
S078, 31.293321, 21.294327, 21.382595, 7.150000, 2.275000, 10.900000, 7.650000, 2.000000, 0.002000, 0.000000, 0.009400, NaN, 0.547000, 1.301000, 1.284000, 0.742000, 0.955000, NaN, 0.153100, 0.125500, 0.124300, 0.126000, 0.126500, NaN, 0.214600, 0.189500, 0.209700, 0.212400, 0.212600, 0.271800, 0.530000, 1.113300, 1.325400, NaN, 0.855900, 0.160200, 0.246300, 0.129400, 0.147200, NaN, 0.136700, NaN, 0.329600, 1.805100, 1.322500, 0.589500, 0.943700, NaN, 0.197800, 0.211400, 0.117200, 0.141100, 0.210400, 0.143300, 0.652200, 0.979400, 1.827800, 0.514300, 0.722000, 0.138400, 0.256600, 0.094000, 1.577000e-01, 0.208700, 0.204300, 
S078, 34.679986, 21.294327, 21.382595, 7.150000, 2.275000, 10.900000, 7.650000, 3.000000, 0.002000, 0.000000, 0.009400, NaN, 0.547000, 1.301000, 1.284000, 0.742000, 0.955000, NaN, 0.153100, 0.125500, 0.124300, 0.126000, 0.126500, NaN, 0.214600, 0.189500, 0.209700, 0.212400, 0.212600, 0.271800, 0.530000, 1.113300, 1.325400, NaN, 0.855900, 0.160200, 0.246300, 0.129400, 0.147200, NaN, 0.136700, NaN, 0.329600, 1.805100, 1.322500, 0.589500, 0.943700, NaN, 0.197800, 0.211400, 0.117200, 0.141100, 0.210400, 0.143300, 0.652200, 0.979400, 1.827800, 0.514300, 0.722000, 0.138400, 0.256600, 0.094000, 1.577000e-01, 0.208700, 0.204300, 
